,GaiaEDR3,RAdeg,e_RAdeg,DEdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,RFG,BPmag,RFBP,RPmag,RFRP,E(BP/RP),RUWE,IPDfmp,RV,e_RV,r_RV,f_RV,GCNSprob,WDprob,Dist1,Dist16,Dist50,Dist84,xcoord50,xcoord16,xcoord84,ycoord50,ycoord16,ycoord84,zcoord50,zcoord16,zcoord84,Uvel50,Uvel16,Uvel84,Vvel50,Vvel16,Vvel84,Wvel50,Wvel16,Wvel84,GUNN,r_GUNN,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,WISE,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag
289,892160231749198848,112.2787898,0.31365,31.7854354,0.28476,56.112,0.39241,137.997,0.35299,129.035,0.29527,4.0948,512.71,4.2483,692.62,3.768,442.81,1.1984,3.84,19,-3.7,0.7,b'2006AstL...32..759G',b'F',0.93,0.023,0.01755,0.01769,0.01783,0.01796,-16.47491,-16.3523,-16.59746,-2.06171,-2.04636,-2.07704,6.48867,6.44038,6.53694,7.901,7.203,8.58,7.424,7.315,7.529,12.287,12.004,12.591,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07290671+3147043',3.221,0.232,3.156,0.246,2.978,0.316,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,5512070906394195968,112.3072596,0.48679,-43.3005926,0.5185,17.023,0.56136,-61.628,0.68319,189.627,0.67017,2.6405,463.49,3.7884,60.23,2.1562,111.84,0.9095,9.84,7,87.3,0.74,b'2007AN....328..889K',b'F',0.984,0.039,0.05468,0.05705,0.05907,0.06121,-14.24262,-13.75486,-14.75725,-56.01908,-54.10063,-58.04322,-12.19309,-11.77552,-12.63367,-74.964,-76.821,-73.145,-70.794,-71.583,-69.963,-10.245,-10.586,-9.883,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07291384-4318054',0.599,0.178,-0.161,0.202,-0.284,0.212,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,873246776325007232,112.3349992,0.07306,28.1180417,0.08332,18.504,0.0973,-33.931,0.07785,-52.782,0.07063,5.0394,1093.95,5.1026,1043.26,4.9231,414.36,1.1528,0.95,0,35.4,2.0,b'1953GCRV..C......0W',b'F',1.0,0.0,0.05334,0.05375,0.05403,0.05431,-49.82467,-49.5685,-50.08249,-9.53401,-9.48499,-9.58334,18.59248,18.49689,18.68869,-35.242,-37.129,-33.455,-16.478,-16.844,-16.138,0.049,-0.62,0.747,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07292045+2807061',4.818,0.037,4.793,0.016,4.744,0.021,b'J072920.39+280705.7',5.359,0.053,4.745,0.051,4.811,0.015,4.762,0.027
292,5619121248267202688,113.5130593,0.05781,-22.2958596,0.07491,38.138,0.10865,-40.18,0.09075,46.791,0.11484,4.3054,1172.67,4.5684,1218.33,3.8642,537.2,1.2012,2.12,0,61.246,0.39,b'2018A&A...616A...1G',b'T',1.0,0.026,0.02604,0.02615,0.02622,0.02629,-14.08726,-14.04868,-14.1237,-22.11059,-22.05004,-22.16777,-0.54448,-0.54299,-0.54589,-39.214,-39.434,-38.996,-47.566,-47.92,-47.24,-2.823,-2.837,-2.808,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07340317-2217457',3.703,0.27,3.318,0.24,3.355,0.286,b'J073403.11-221744.6',3.69,0.069,0.0,0.0,0.0,0.0,0.0,0.0
293,5612056164501840768,113.8450774,0.08825,-28.3693692,0.1137,13.618,0.13931,-60.256,0.11135,-7.742,0.14972,4.609,1333.57,4.5603,1554.74,4.706,816.66,1.1435,1.65,1,3.3,7.4,b'2007AN....328..889K',b'F',1.0,0.0,0.07187,0.07274,0.07344,0.07417,-33.30465,-32.99098,-33.63685,-65.2614,-64.64676,-65.91235,-4.95195,-4.90531,-5.00134,-9.45,-12.492,-6.124,-1.404,-7.4,5.039,-20.085,-20.605,-19.555,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07352290-2822094',4.976,0.242,4.951,0.02,4.909,0.018,b'J073522.83-282209.6',4.388,0.102,4.484,0.042,0.0,0.0,0.0,0.0
294,872128538640246144,113.9804614,0.21777,26.8952734,0.20836,12.876,0.22875,-32.841,0.25486,-106.002,0.2444,3.3865,494.89,4.3636,90.42,2.5458,98.23,1.2079,2.18,0,-21.61,0.19,b'2008AJ....135..209M',b'F',0.97,0.016,0.07462,0.07634,0.07772,0.07917,-70.77699,-69.52376,-72.09941,-15.82806,-15.54779,-16.12379,27.92862,27.4341,28.45045,17.916,17.724,18.102,-29.049,-29.627,-28.528,-31.169,-31.643,-30.738,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07355535+2653448',1.031,0.24,0.282,0.194,0.232,0.208,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,3057302723688977536,114.3192446,0.07256,-4.1109061,0.06143,15.797,0.09103,-67.624,0.0819,16.998,0.06252,5.0144,1876.15,5.252,1064.67,4.6447,737.28,1.1744,1.0,0,48.332,0.3076,b'2018A&A...616A...1G',b'T',1.0,0.0,0.06247,0.06296,0.06329,0.06366,-46.62559,-46.37842,-46.89448,-41.82577,-41.60405,-42.06698,9.09394,9.04573,9.14639,-46.655,-46.907,-46.39,-22.915,-23.157,-22.69,-8.379,-8.494,-8.277,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07371669-0406395',4.675,0.24,4.326,0.262,4.211,0.3,b' ',0.0,0.0,0.0,0.0,4.039,0.016,3.971,0.022
296,894363992351617920,114.7911894,0.13832,34.5838391,0.14466,19.334,0.12626,-37.975,0.14144,-105.132,0.16407,4.7711,1053.19,4.9978,818.14,4.4149,369.52,1.1729,1.19,0,7.3,0.8,b'2006AstL...32..759G',b'F',1.0,0.009,0.05099,0.05142,0.05175,0.0521,-47.01996,-46.71905,-47.33045,-4.09153,-4.06534,-4.11854,21.23548,21.09959,21.37571,-11.541,-12.247,-10.803,-22.95,-23.089,-22.79,-12.078,-12.45,-11.76,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07390992+3435036',4.068,0.27,3.917,0.23,3.835,0.036,b'J073909.87+343502.7',4.062,0.038,3.661,0.048,3.829,0.016,3.766,0.027
297,3041619014955371392,115.3114619,0.0814,-9.5512209,0.07986,22.384,0.13483,-74.989,0.10869,-19.838,0.08898,3.6608,940.09,4.2172,137.68,2.9929,341.57,1.2132,2.0,0,11.161,0.0002,b'2018A&A...616A...7S',b'F',1.0,0.007,0.04402,0.04441,0.04467,0.04496,-30.16342,-29.98983,-30.35776,-32.55776,-32.3704,-32.76754,5.0738,5.04461,5.10649,-11.715,-11.746,-11.682,-6.729,-6.746,-6.711,-14.555,-14.65,-14.452,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07411484-0933041',2.213,0.276,1.738,0.254,1.643,0.312,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,5263150888430619904,115.4557367,0.09368,-72.6060333,0.10195,22.438,0.09471,33.006,0.14616,14.816,0.13936,3.6618,736.74,4.2342,123.74,2.9843,247.93,1.2138,1.98,0,49.033,0.1456,b'2018A&A...616A...1G',b'T',1.0,0.007,0.04414,0.04439,0.04457,0.04476,10.38593,10.34194,10.43032,-39.95523,-39.78599,-40.12598,-16.80938,-16.73818,-16.88122,11.65,11.604,11.693,-46.862,-46.991,-46.731,-11.425,-11.489,-11.359,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07414925-7236219',2.254,0.28,1.793,0.252,1.734,0.274,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,5531762678610961664,115.7374002,0.30504,-45.1755777,0.33605,42.821,0.37749,-79.012,0.41044,-554.005,0.40819,4.8346,1414.16,5.2296,1346.51,4.2805,330.14,1.2052,5.92,0,23.922,1.6647,b'2018A&A...616A...1G',b'T',0.994,0.147,0.02285,0.02314,0.02335,0.02356,-4.54485,-4.50517,-4.5868,-22.49551,-22.29913,-22.70317,-4.28619,-4.24877,-4.32576,45.722,45.189,46.306,-26.221,-27.932,-24.619,-40.302,-40.73,-39.878,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07425710-4510227',3.681,0.308,3.159,0.232,3.116,0.282,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1082548980858594560,115.7514132,0.07003,58.7101264,0.0679,12.697,0.12096,-37.323,0.09345,-52.367,0.08752,4.914,1244.51,4.9676,1300.65,4.8117,563.83,1.1529,1.34,0,8.7,2.0,b'1953GCRV..C......0W',b'F',1.0,0.014,0.07701,0.07803,0.07879,0.07957,-63.79145,-63.17942,-64.42828,25.11381,24.87286,25.36452,38.82586,38.45336,39.21347,-20.8,-22.509,-19.088,-11.608,-12.304,-10.961,-9.146,-10.221,-8.139,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07430040+5842372',4.965,0.246,4.685,0.024,4.629,0.017,b'J074300.32+584237.1',5.096,0.053,4.988,0.045,4.681,0.015,4.603,0.025
301,878467085735262720,115.8283452,0.30212,28.8824901,0.32422,27.121,0.30663,61.692,0.27036,-229.213,0.25232,3.9681,204.15,4.6013,73.51,3.2515,63.66,1.2191,2.75,0,44.15,0.09,b'2004MNRAS.349.1069K',b'F',0.994,0.032,0.03593,0.03645,0.0369,0.03735,-33.25271,-32.84586,-33.65655,-6.57853,-6.49804,-6.65842,14.58049,14.40209,14.75756,-32.928,-33.039,-32.808,-48.713,-49.18,-48.231,14.664,14.607,14.724,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07431872+2853009',2.328,0.32,1.799,0.192,1.736,0.202,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,5536661140353547008,115.9254747,0.04571,-40.9345061,0.05563,14.776,0.05941,130.96,0.05779,-170.919,0.07088,4.8145,1374.4,5.3657,1631.14,4.1204,502.83,1.2343,0.9,0,52.548,0.1609,b'2018A&A...616A...1G',b'T',1.0,0.107,0.06705,0.0674,0.06769,0.06796,-17.48514,-17.40972,-17.55576,-64.63432,-64.35553,-64.89537,-9.93417,-9.89132,-9.97429,51.955,51.677,52.199,-69.486,-69.661,-69.325,2.596,2.545,2.642,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07434192-4056014',3.497,0.278,2.895,0.226,2.785,0.246,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,867815979158660352,116.1117106,0.15294,24.3977712,0.14227,22.091,0.17272,-28.403,0.22929,-50.675,0.22091,3.3391,613.45,3.9149,60.33,2.7292,177.76,1.165,2.99,0,20.15,0.21,b'2008A&A...480...91S',b'F',1.0,0.007,0.04448,0.0449,0.04528,0.04565,-40.39729,-40.05978,-40.722,-11.46797,-11.37215,-11.56014,16.9426,16.80105,17.07878,-19.242,-19.437,-19.061,-13.763,-13.854,-13.675,-1.338,-1.456,-1.225,b' 1237657774459453507',b'2017ApJS..233...25A',10.003,0.007,9.896,0.006,8.982,0.007,7.707,0.01,b'07442684+2423526',2.051,0.318,1.642,0.206,1.527,0.262,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,3029560533494670592,116.486907,0.11996,-14.5637786,0.13228,14.76,0.17961,-10.782,0.15102,5.991,0.15765,4.9351,1321.98,5.119,1429.81,4.64,382.99,1.1647,1.77,0,-2.0,4.2,b'2006AstL...32..759G',b'F',1.0,0.013,0.06594,0.06701,0.06784,0.06866,-41.46951,-40.96258,-41.96797,-53.35378,-52.70158,-53.99509,5.98953,5.91632,6.06153,-2.188,-5.056,0.35,2.753,-0.923,5.989,-2.138,-2.499,-1.729,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07455686-1433499',4.57,0.224,4.328,0.22,4.241,0.25,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,3043755847081379200,116.5093474,0.05465,-6.7729324,0.0541,12.646,0.07527,49.223,0.07343,-94.088,0.06784,5.0167,1399.51,5.7451,1550.9,4.1922,383.46,1.2703,1.01,1,-31.854,0.1453,b'2018A&A...616A...1G',b'T',1.0,0.027,0.07811,0.07865,0.07911,0.07958,-54.96643,-54.64014,-55.28625,-55.56885,-55.23899,-55.89218,12.24575,12.17306,12.317,50.32,50.135,50.494,-5.72,-5.904,-5.531,-5.815,-5.846,-5.783,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07460219-0646211',3.344,0.268,2.667,0.242,2.443,0.234,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,671619021218304640,116.5306696,0.34214,18.5097684,0.31768,10.509,0.37691,-77.972,0.45268,-51.68,0.40935,4.2895,809.88,5.1259,692.73,3.4085,285.42,1.2832,3.59,0,76.804,1.6422,b'2018A&A...616A...1G',b'T',0.976,0.028,0.08789,0.09217,0.09561,0.09917,-83.31714,-80.31534,-86.41848,-33.42153,-32.2174,-34.66559,32.91279,31.72699,34.13791,-77.236,-78.521,-75.732,-39.358,-40.044,-38.662,-12.639,-14.243,-11.117,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07460745+1830360',2.065,0.278,1.277,0.19,1.238,0.182,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,5530571254685558144,117.0833299,0.06769,-47.0780737,0.06662,14.774,0.0746,-102.498,0.09364,-78.635,0.08848,4.4063,1373.81,4.9327,1618.47,3.7201,374.2,1.2385,1.9,0,-0.015,0.1394,b'2018A&A...616A...1G',b'T',1.0,0.041,0.06696,0.06735,0.06767,0.068,-10.70988,-10.65926,-10.76193,-65.63252,-65.32233,-65.95153,-12.51784,-12.45868,-12.57868,7.536,7.484,7.586,6.456,6.315,6.595,-40.248,-40.443,-40.049,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07482018-4704398',2.926,0.286,2.423,0.244,2.333,0.256,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,5718613169236705536,117.4219264,0.04337,-17.2289292,0.0467,12.694,0.07096,54.538,0.06108,-117.165,0.06229,4.7614,1638.04,5.422,1517.48,3.9797,299.98,1.2594,0.81,0,48.79,0.1585,b'2018A&A...616A...1G',b'T',1.0,0.031,0.07776,0.07833,0.07878,0.0792,-45.14382,-44.88739,-45.38683,-64.25993,-63.89493,-64.60585,6.19775,6.16254,6.23111,11.171,10.94,11.39,-67.72,-67.912,-67.526,-0.573,-0.61,-0.539,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07494119-1713417',3.137,0.278,2.441,0.224,2.314,0.27,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,5593584059914156800,118.0641914,0.04826,-34.7043785,0.05941,54.563,0.0665,-198.096,0.06553,238.812,0.07794,4.9402,1768.6,5.1725,1643.35,4.5738,883.82,1.1754,0.95,0,27.138,0.5337,b'2018A&A...616A...1G',b'T',1.0,0.028,0.01828,0.0183,0.01833,0.01835,-6.17491,-6.16732,-6.18222,-17.2105,-17.18937,-17.23088,-1.24108,-1.23956,-1.24255,-34.082,-34.266,-33.907,-16.172,-16.703,-15.691,-6.079,-6.118,-6.044,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07521555-3442199',4.166,0.38,3.778,0.286,3.841,9.996,b'J075215.40-344214.8',4.588,0.048,6.186,0.039,0.0,0.0,0.0,0.0
310,874187752120273664,118.3740621,0.17971,26.7656456,0.13599,18.038,0.27644,-27.843,0.23365,-30.555,0.12939,4.9294,1101.25,4.9956,674.28,4.8273,332.92,1.1448,1.9,0,8.0,2.0,b'1953GCRV..C......0W',b'F',0.994,0.0,0.05356,0.05466,0.05549,0.05634,-48.87173,-48.1418,-49.62347,-12.35768,-12.17311,-12.54776,23.18815,22.84182,23.54483,-9.832,-11.526,-7.935,-7.83,-8.25,-7.316,-5.304,-6.152,-4.476,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07532981+2645568',4.83,0.24,4.71,0.036,4.657,0.023,b'J075329.78+264555.9',5.141,0.065,4.561,0.044,4.715,0.015,4.533,0.03
311,5519121043675092864,119.4653906,0.12424,-45.5775354,0.14417,11.225,0.14567,-16.683,0.16146,30.084,0.16989,4.769,1120.01,5.3926,1429.87,4.0302,435.11,1.2396,2.32,0,50.752,2.247,b'2018A&A...616A...1G',b'T',1.0,0.0,0.08665,0.08808,0.0892,0.09036,-14.97018,-14.78215,-15.16553,-86.94081,-85.84879,-88.07532,-13.16862,-13.00322,-13.34046,-22.76,-23.24,-22.333,-46.68,-49.036,-44.418,-7.08,-7.437,-6.736,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07575172-4534397',3.114,0.264,2.494,0.216,2.367,0.268,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,3087915773104836608,119.5853727,0.06426,2.2252046,0.05384,12.712,0.07782,-161.282,0.07779,98.299,0.06506,5.0473,1519.72,5.5187,1672.95,4.4225,771.7,1.2182,0.96,0,43.003,0.1629,b'2018A&A...616A...1G',b'T',1.0,0.02,0.07759,0.07823,0.07867,0.07912,-59.05727,-58.72923,-59.39894,-47.3045,-47.04175,-47.57817,21.52748,21.40791,21.65203,-77.77,-78.105,-77.45,15.04,14.755,15.341,-23.167,-23.407,-22.931,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07582065+0213289',4.013,0.268,3.392,0.198,3.268,0.262,b' ',0.0,0.0,0.0,0.0,3.115,0.013,3.066,0.018
313,3068999225306100480,119.9337316,0.09488,-3.6795976,0.07279,10.364,0.1144,-53.772,0.11843,-2.687,0.09657,4.5601,1417.06,5.1862,1189.68,3.8118,356.65,1.246,1.08,0,-29.197,0.1475,b'2018A&A...616A...1G',b'T',1.0,0.005,0.09412,0.09543,0.09646,0.09755,-67.23099,-66.51435,-67.99281,-65.46587,-64.76804,-66.20769,22.33116,22.09312,22.5842,9.108,8.939,9.284,24.011,23.893,24.138,-28.253,-28.507,-28.007,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07594415-0340464',2.996,0.294,2.336,0.252,2.192,0.276,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,5714859436545926016,119.9668951,0.14429,-18.3994112,0.1537,14.598,0.20766,6.455,0.19727,-43.718,0.2156,4.592,792.98,4.6249,1231.82,4.4715,386.21,1.174,2.79,0,-13.3,1.2,b'2006AstL...32..759G',b'F',1.0,0.0,0.06632,0.06759,0.06852,0.06953,-36.95143,-36.44884,-37.49265,-57.25909,-56.48029,-58.09777,7.16005,7.06266,7.26492,17.883,17.264,18.574,3.316,2.34,4.283,-6.913,-7.08,-6.749,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'07595205-1823573',4.579,0.23,4.357,0.234,4.309,0.038,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,3087964941891149952,120.5662784,0.10768,2.3350415,0.08268,12.523,0.11418,-28.194,0.12729,105.65,0.09801,3.972,846.42,4.6455,491.95,3.1948,490.59,1.2512,2.21,1,0.0,0.0,b' ',b'F',1.0,0.006,0.07827,0.07915,0.07985,0.08061,-59.34913,-58.82683,-59.9131,-48.17486,-47.7509,-48.63265,23.07941,22.8763,23.29873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08021594+0220044',2.199,0.282,1.553,0.268,1.447,0.308,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,875981845857570304,120.8794197,0.24585,27.7941454,0.21136,12.748,0.32403,-32.315,0.30598,-46.221,0.22667,4.6112,1105.09,5.1864,1474.73,3.9093,353.64,1.2304,2.89,0,-13.671,0.7027,b'2018A&A...616A...1G',b'T',1.0,0.005,0.0741,0.07668,0.07855,0.08054,-67.85243,-66.2373,-69.57028,-16.78955,-16.3899,-17.21462,35.83158,34.97866,36.73874,7.377,6.762,8.006,-11.235,-11.589,-10.877,-21.178,-21.676,-20.711,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08033109+2747396',3.288,0.272,2.713,0.2,2.476,0.258,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,5698015743046182272,121.88563,0.15948,-24.3041156,0.16401,51.4,0.24454,-82.886,0.18288,46.93,0.22468,2.7506,465.97,3.302,39.33,2.5122,75.26,0.9607,4.38,0,45.8,0.6,b'2006AstL...32..759G',b'F',1.0,0.039,0.01924,0.01937,0.01946,0.01955,-8.76425,-8.7223,-8.80483,-17.31116,-17.22831,-17.39132,1.49358,1.48643,1.50049,-27.679,-27.946,-27.403,-37.502,-38.028,-36.951,-0.603,-0.656,-0.553,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08073264-2418154',2.171,0.316,2.084,0.208,2.022,0.254,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,935456044713157888,122.1139584,0.17911,51.5066461,0.16381,13.327,0.30003,-58.882,0.21718,-4.246,0.23097,4.7917,716.97,4.801,1170.78,4.7416,563.8,1.1598,2.22,0,11.0,4.2,b'2006AstL...32..759G',b'F',1.0,0.0,0.07146,0.07353,0.07522,0.07689,-61.75422,-60.36504,-63.13019,14.0393,13.72348,14.35212,40.58514,39.67217,41.48943,-19.767,-22.976,-16.702,4.326,3.624,5.083,-12.083,-14.071,-9.877,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08082744+5130239',4.822,0.226,4.627,0.036,4.661,0.016,b'J080827.36+513025.0',5.44,0.058,4.603,0.038,0.0,0.0,0.0,0.0
319,5289757523635492096,122.2513052,0.94286,-61.3037124,0.9642,36.247,0.99536,-145.711,1.16387,-301.18,1.34379,4.6162,1428.32,4.8503,1876.79,4.2361,585.61,1.182,12.99,0,25.243,0.6296,b'2018A&A...616A...1G',b'T',0.92,0.114,0.02608,0.02694,0.02772,0.02851,2.32246,2.25679,2.38827,-26.68064,-25.92617,-27.43668,-7.15442,-6.9521,-7.35715,26.064,25.456,26.747,-12.831,-13.503,-12.096,-41.43,-42.452,-40.485,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08090068-6118088',3.909,0.304,3.621,0.23,3.675,0.292,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,5726736979617591808,122.8178103,0.07524,-12.9269595,0.07449,18.275,0.11518,-28.177,0.10566,8.828,0.10368,4.4584,1014.27,4.9372,1203.64,3.8407,397.01,1.2101,0.85,0,35.782,0.1439,b'2018A&A...616A...1G',b'T',1.0,0.0,0.05393,0.05439,0.05471,0.05507,-31.63507,-31.44953,-31.84387,-43.35803,-43.10374,-43.6442,10.61852,10.55625,10.68861,-25.925,-26.014,-25.832,-25.739,-25.848,-25.623,2.0,1.951,2.049,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08111631-1255371',3.285,0.308,2.784,0.254,2.67,0.344,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,5539754169644892032,123.5124284,0.47252,-40.3481789,0.64923,10.489,0.67881,38.196,0.62377,-70.153,0.82276,4.0694,1179.05,4.6726,729.64,3.3342,280.64,1.2446,13.09,0,20.467,2.3277,b'2018A&A...616A...1G',b'T',0.972,0.0,0.08378,0.09081,0.09712,0.10419,-21.23796,-19.85831,-22.78422,-94.61644,-88.47002,-101.50513,-5.4373,-5.08409,-5.83318,31.379,29.093,33.913,-27.552,-29.858,-25.183,-4.269,-4.676,-3.888,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08140292-4020526',2.629,0.31,1.953,0.28,1.863,0.256,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,3098404220680931968,124.1286318,0.23068,9.1853239,0.13936,10.103,0.31414,-45.679,0.30769,-49.505,0.19159,3.0002,515.54,3.967,62.06,2.3686,59.62,1.0508,2.95,3,22.94,0.19,b'2005A&A...430..165F',b'F',0.988,0.0,0.09244,0.09633,0.09947,0.10272,-75.6577,-73.26513,-78.12726,-51.51986,-49.89061,-53.20153,38.94289,37.71137,40.21403,-20.391,-20.615,-20.17,-28.011,-28.474,-27.529,-18.07,-18.993,-17.212,b' 1237670905784172623',b'2017ApJS..233...25A',9.511,0.004,7.55,0.001,6.929,0.004,7.645,0.005,b'08163090+0911080',1.191,0.25,0.267,0.16,0.19,0.202,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,5276027024288944128,124.5785886,0.06584,-65.6130953,0.05624,10.932,0.06261,21.054,0.08181,21.799,0.07946,4.7433,1695.37,5.3113,1518.6,4.0396,416.43,1.2347,0.95,0,1.98,0.2639,b'2018A&A...616A...1G',b'T',1.0,0.0,0.09026,0.09093,0.09144,0.09199,14.31847,14.23849,14.40486,-86.62227,-86.13841,-87.14489,-25.53964,-25.39698,-25.69373,-2.562,-2.621,-2.504,-5.95,-6.192,-5.684,11.61,11.5,11.718,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08181882-6536474',3.161,0.258,2.57,0.22,2.45,0.25,b' ',0.0,0.0,0.0,0.0,2.517,0.007,2.419,0.015
324,5210240327318434304,124.6336389,0.09542,-76.919248,0.09388,51.317,0.09811,110.515,0.12891,107.125,0.11647,3.9499,602.92,4.1629,360.06,3.5758,321.25,1.1901,1.67,0,-13.4,0.5,b'2006AstL...32..759G',b'F',1.0,0.043,0.0194,0.01945,0.01949,0.01953,6.15244,6.13977,6.16396,-17.03323,-16.99818,-17.06513,-7.19989,-7.18507,-7.21338,-6.397,-6.558,-6.231,5.541,5.087,5.995,17.573,17.381,17.763,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08183157-7655108',3.415,0.282,3.147,0.216,3.15,0.3,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,5541379935031012608,124.6381923,0.07408,-36.6588428,0.08859,34.544,0.10391,-110.481,0.09696,100.443,0.1139,4.3984,912.23,4.4958,1177.5,4.1775,539.7,1.1789,2.04,0,6.4,0.4,b'2006AstL...32..759G',b'F',1.0,0.012,0.02875,0.02886,0.02894,0.02903,-7.60008,-7.57786,-7.62398,-27.92613,-27.84448,-28.01394,-0.21278,-0.21216,-0.21345,-20.909,-21.028,-20.785,-0.941,-1.316,-0.533,-4.82,-4.839,-4.799,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'08183332-3639333',4.207,0.288,4.087,0.208,4.063,0.276,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
